co2
1516896.0
52164579.68
0.0
747092497.8
719857.54
62288.0
56306165.36
1472928.0
28872320.0
7903715.12
1582848.0
1084544.0
886688.0
93219420.62
105365397.6
208848.0
5561604.35
10992.0
150345427.3
36733047.12
615552.0
1732642.72
88057460.51
144156394.6
512960.0
230832.0
14292369.7
0.0
7511200.0
3568319.98
2634416.0
2260162680.0
64323808.41
0.0
7111824.0
12822820.31
7328.0
13712631.72
32976.0
154144480.0
749901.38
0.0
2227712.0
575944671.2
392048.0
2577261.75
93396068.29
102592.0
102327013.1
19255295.35
5089296.0
33269120.0
8914512.0
2249696.0
0.0
121823420.7
73280.0
179536.0
1421632.0
20785872.0
57112286.62
625202.22
1176144.0
3389200.0
26001595.33
87936.0
49082944.0
128240.0
1073254.84
2634568.06
89811672.1
87936.0
54960.0
0.0
7415325.84
2705993.14
64205950.22
686275.64
202307760.0
68933176.67
3664.0
65952.0
369602336.0
652192.0
3664.0
1323305250.0
18320.0
31856630.0
43968.0
54960.0
13622752.0
3664.0
9540426.2
516624.0
4590992.0
0.0
3771364.43
981952.0
47470784.0
2809044.24
10959422.64
56199984.0
69616.0
4970142.45
111270202.0
98928.0
7169926.64
1879632.0
183200.0
120912.0
2076572.3
282003424.0
34265093.36
58608815.58
10144664.25
76445696.0
1222254.77
86081812.94
1468402.24
20115360.0
5136928.0
3125392.0
25648.0
0.0
3920480.0
2264352.0
458000.0
46181056.0
340752.0
86127998.65
1025729472.0
28864472.37
10959024.0
164880.0
18320.0
3231648.0
135450969.9
28785844.78
29312.0
4052384.0
330291111.8
7670377.63
180525280.0
3176312.75
563675200.3
53721851.76
5147920.0
241824.0
2264352.0
19809264.03
216176.0
4219442.2
520702.27
281473.27
216607175.5
3664.0
8595744.0
1756928.04
32900415.23
0.0
159947109.7
839056.0
0.0
7328.0
707152.0
40304.0
4931953.43
2777312.0
8518800.0
32976.0
9200304.0
262038316.3
27551672.46
77779392.0
404261.33
501968.0
121065888.0
126875786.5
439680.0
0.0
10992.0
1692794839.0
98857216.38
2075580.56
58624.0
94531703.27
35270950.73
65952.0
4431492.84
11189856.0
-204836709.7
2487317.38
120035199.6
326096.0
38046961.29
2296436.52
2737008.0
4037728.0
267472.0
3253632.0
172208.0
310396695.7
90475152.0
7535224.0
748903.71
38924048.4
241530880.0
2222174.6
3664.0
392048.0
7354905.01
382323744.0
15276955.81
11646558.72
6992023.78
1384992.0
62288.0
2051126.82
168544.0
0.0
461664.0
369725835.4
25648.0
314964768.0
260144.0
0.0
140347602.6
128240.0
22193766.31
1120051824.0
674176.0
3044832.66
271136.0
94941568.0
108399973.2
47632.0
29520479.58
12966896.0
9921056.64
37779504.0
1519935.97
7328.0
9548384.0
2991143.87
1037655792.0
770448.43
38915897.88
62341165.22
65915360.0
1668069933.0
0.0
146560.0
40304.0
88927136.0
211992734.9
636759.8
3330576.0
82648001.24
29312.0
0.0
161216.0
46843774.39
12785601.67
387421119.5
443344.0
5991319569.0
21416080.0
49071233.14
0.0
48038704.0
7643104.0
278361927.6
1021684766.0
6197972.49
139232.0
0.0
3794949.86
2089201625.0
5753766.62
73271293.81
0.0
4885590503.0
39915571.57
1514656.62
25798224.0
7584437.06
4433440.0
35749648.0
3116022372.0
14656.0
498304.0
8313616.0
44161939.66
888898.62
2879904.0
143555520.0
1234097488.0
611888.0
3913152.0
271136.0
464199488.0
67051010.32
707995.98
10992.0
15285266.03
4473744.0
65952.0
29312.0
51296.0
0.0
25699296.0
4590992.0
205184.0
0.0
414948.0
32976.0
99377454.15
0.0
161216.0
32976.0
163605758.8
11868482.1
677840.0
0.0
10354464.0
109920.0
57227135.14
62288.0
4319856.0
31079037.23
9552048.0
0.0
45651011.01
8811920.0
21984.0
337088.0
432143.99
494640.0
560592.0
112980382.2
40304.0
17074240.0
10266528.0
117102787.3
1384992.0
1421632.0
7679255.64
523952.0
468992.0
511799.14
5935680.0
7328.0
594140241.8
0.0
104775744.0
19166384.0
44041280.0
12424027.28
6122544.0
0.0
127048374.1
2703467.4
76148912.0
62288.0
1212546.27
618591.97
6122544.0
2260688.0
39025264.0
2091647.19
710816.0
0.0
0.0
16038971.68
124836930.8
0.0
297996784.0
4645220.43
599978.31
2502530.26
3664.0
36640.0
7819596.94
50723095.64
4582921.1
35071808.0
3184016.0
0.0
4455424.0
343076.44
2139062.82
7298688.0
173027.29
3986432.0
57536986.81
39333040.0
47632.0
129475308.9
699140.53
38535276.29
161216.0
24985787.56
71429680.0
15775749.77
1531552.0
1155263415.0
875696.0
88046169.97
2956848.0
43916704.0
937984.0
2011536.0
11873903.74
54960.0
66390058.88
25032687.87
7690736.0
90686179.09
7543154.27
197856.0
45221697.26
978288.0
52823088.53
30146016.89
861040.0
128240.0
1443616.0
5844080.0
2746211.02
219840.0
22665206.22
145805216.0
0.0
10992.0
34410900.79
4765681.5
4717652.13
1674448.0
1242096.0
118437575.9
62500182.24
2227712.0
23156480.0
18646238.4
2575286.83
120912.0
1374000.0
4772971.67
4488400.0
505632.0
51701800.43
2663728.0
62288.0
51296.0
707152.0
1077043792.0
18485711.54
828064.0
0.0
6860795.54
3265051.02
2028324.6
2161760.0
65952.0
1637808.0
53214653.68
47632.0
923328.0
241824.0
3664.0
51901569.29
0.0
2081152.0
2033520.0
25648.0
2377936.0
10783152.0
15055376.0
667928880.0
43968.0
0.0
20970509.96
2055504.0
2195246.28
1060309.5
0.0
65952.0
174617506.0
538608.0
249152.0
447008.0
41463684.95
564256.0
120912.0
77788220.45
51296.0
1179808.0
10699642.16
337088.0
4946400.0
55994225.24
3805961187.0
3664.0
172208.0
13373600.0
0.0
5398272.49
318768.0
32887129.21
102592.0
33291104.0
1789772.5
36640.0
2729680.0
69616.0
4785972.99
4341840.0
501968.0
37520080.7
487312.0
1278736.0
16580845.08
39197826.43
2429232.0
603385663.2
247158784.0
1300876.97
1057877259.0
172208.0
1143168.0
73280.0
95264.0
0.0
304112.0
385928830.6
736464.0
630208.0
61562217.17
1447280.0
1029584.0
24944512.0
38955370.39
372026.62
168543215.0
0.0
454336.0
0.0
984498480.0
1329378.25
780432.0
7328.0
22601293.41
69616.0
7328.0
8121082.42
0.0
0.0
747456.0
197856.0
0.0
459765.24
0.0
4463803.28
0.0
0.0
3852101.33
875696.0
39311772.36
1117520.0
221620704.0
6052928.0
16998966.15
615403.42
30924160.0
5715840.0
985616.0
18320.0
297394.67
791424.0
721808.0
43604679.31
0.0
25552736.0
45251330.14
2220384.0
7328.0
25648.0
146560.0
47632.0
26113328.0
109920.0
3938800.0
1751392.0
8192041.29
34455693.49
138465543.5
1169165.03
10433128.45
84272.0
750733.69
80608.0
373378200.5
21093648.0
1780704.0
2883568.0
0.0
501968.0
465328.0
13688704.0
2339263.1
37883283.4
22867024.0
24517803.14
1139504.0
1663456.0
21166928.0
44209824.0
0.0
0.0
20008477.08
5305472.0
2155419.66
54214066.49
3664.0
48081942.95
1307602.26
97982688.0
417426075.5
630208.0
520288.0
990947.85
2627088.0
0.0
53465088.0
281421987.1
1875968.0
241824.0
3616368.0
9544720.0
20780658.03
987956.94
139354451.3
14221482.5
47632.0
36504161.92
3740944.0
3803196.7
3664.0
4107344.0
27246416.94
0.0
0.0
10720864.0
0.0
523952.0
21910720.0
10992.0
35140640.25
218027.7
524578.96
31180640.0
2277592.91
77918624.0
3506448.0
2213056.0
360620.3
1509568.0
571227.41
5049305.73
223504.0
47632.0
2481717228.0
14656.0
6353376.0
54925226.66
59197045.61
12410932.33
256583599.0
5287067.71
381056.0
7328.0
3883840.0
47632.0
3664.0
480491585.7
22548256.0
0.0
14656.0
0.0
626544.0
0.0
205184.0
1612905.86
1033248.0
161216.0
21139044.53
234496.0
4792512.0
245488.0
1033248.0
56326672.0
1282400.0
37460526.2
15260560.0
50504641.31
417696.0
13483520.0
6915652.51
201520.0
2518041.86
6528540.71
13656407.92
17833540.87
4099729.23
5430323.89
3516013.64
777794.75
25648.0
29312.0
87936.0
8313616.0
146560.0
4374521.83
11561997.35
436016.0
112133056.0
36610.28
7569824.0
62545835.56
3731083.46
0.0
6379207.0
221081974.5
531280.0
2418240.0
318768.0
35771848.65
3622932.33
11460992.0
84272.0
237500480.0
462817718.7
209529144.9
348080.0
7328.0
0.0
1923004.45
11948304.0
26817160.65
593568.0
3385536.0
38626518.73
-48027712.0
1901977.54
7699448.99
14632350.64
1885364.59
10992.0
0.0
71919911.52
17478886.72
18320.0
43484352.0
65952.0
6434281.78
0.0
390443168.0
29312.0
820736.0
64765076.29
58624.0
49372149.44
879143.69
3708955.92
3449028.01
6460027.25
9774417.25
4904007520.0
230832.0
0.0
120912.0
34473896.77
4065256.38
520288.0
4363824.0
16883712.0
593568.0
138066848.0
0.0
58195312.0
0.0
3059440.0
7979695.77
1077173.09
1182907.4
4468989.51
17242381.72
0.0
340752.0
4415120.0
1935047.69
4948742.28
137558052.2
10174217.5
56026224.0
31007055.69
87936.0
47632.0
47632.0
0.0
3664.0
194192.0
0.0
3664.0
127607963.1
293365307.1
373874560.0
319097760.0
36868560.1
96391041.25
452368432.0
48691282.41
0.0
40661167.4
414032.0
58624.0
34210768.0
784096.0
490976.0
187155058.6
113584.0
58624.0
8754131.73
2979691.74
31931550.82
14044112.0
274800.0
43306541.59
0.0
1030669.72
2103945.35
4154976.0
86180944.0
4143984.0
32078155.38
2662357.63
113278.67
764493600.0
44768959.01
0.0
45696360.0
9372512.0
570487642.1
10992.0
146713888.0
172208.0
784096.0
3664.0
21984.0
128240.0
0.0
4174456.55
1767344.06
0.0
263808.0
4633790.57
406704.0
410701424.0
0.0
25648.0
49383392.0
4221464747.0
326096.0
1363008.0
54863555.58
76944.0
2084816.0
184501879.2
172093127.1
3847200.0
0.0
206921120.0
49880827.75
0.0
42108507.15
58624.0
181453315.9
3017531.34
3664.0
114394943.9
8273312.0
73192174.56
3465720371.0
1050831536.0
186864.0
6818704.0
8342928.0
238160.0
0.0
62288.0
98365594.92
9361520.0
23845312.0
336398.84
326096.0
2815417.02
100403578.8
94064862.24
8564316.81
35496946.0
21734848.0
2370498.87
27978746.85
109920.0
12274400.0
2258485.42
17800972415.0
0.0
174074696.8
1700605296.0
75759957.08
1024309.5
10992.0
16559357.41
12970560.0
18510528.0
19540405.44
2322646613.0
50820363.17
4804898.17
3381144064.0
84019317.22
289456.0
1654434.19
3990829.14
61881296.0
269820472.5
4414162.09
0.0
234496.0
6494858.94
1410383520.0
0.0
7328.0
4231920.0
1971232.0
4678018.62
11716745.85
7885174.67
77951600.0
2142281.08
394584793.8
555459693.7
120576041.5
850048.0
14656.0
70281676.42
65589264.0
290479.13
3664.0
304677606.6
835329976.3
39108540.0
113445546.7
18320.0
27538624.0
1018592.0
3019136.0
20885176.38
8392500.48
348080.0
252816.0
59162844.39
19368933.01
0.0
0.0
2234903.94
28191680.9
230132643.2
73280.0
157552.0
0.0
3826480.0
44252406.97
120912.0
2386884998.0
9064736.0
227168.0
9336550.69
307776.0
5294480.0
5703786.41
7972124.91
545301.77
35981327.05
27853728.0
1403312.0
2208114.22
3664.0
15389015.37
33897477.35
115052504.1
17925428.84
5950336.0
57998845.33
529108886.3
542272.0
269631.5
22136196.7
2706439.48
882815.99
313327384.8
732324.55
0.0
76944.0
38073956.63
219840.0
22153143108.0
25230304.0
644864.0
3664.0
172900496.0
40304.0
485599.83
1827525.83
40304.0
236962075.2
73280.0
30642032.0
0.0
132769274.2
1315172226.0
172795072.3
0.0
76944.0
40304.0
1714429.24
312678748.9
4129328.0
3114159.9
3324991.5
304097344.0
23736312.02
3479672.3
363399902.1
43246192.0
15092812.42
7854374.62
12320629.27
30078268.09
113584.0
198742688.0
336998.85
47632.0
16352432.0
3007313.58
208848.0
51296.0
3016640816.0
3162032.0
1192510.56
315104.0
334622822.1
14920842.64
864704.0
14267237.24
40304.0
689587818.6
7232082.25
4680834052.0
87936.0
113584.0
992557.69
0.0
274800.0
32539984.0
80608.0
87442682.76
516722928.0
170991277.1
3806896.0
581378.31
336601096.6
23854749.74
15905820.13
0.0
951501259.6
122399984.2
1012901808.0
587467518.2
90640604.56
0.0
1289728.0
73280.0
293120.0
4979376.0
461664.0
4525848.18
473179952.0
5200333.82
161216.0
71884016.0
44612347.11
38570928.0
102874430.1
13626416.0
534944.0
6488944.0
142896.0
87129920.0
56323008.0
91600.0
2018745.14
56641312.84
223504.0
47632.0
31271074.57
1369090240.0
234496.0
102592.0
55304416.0
24019306.14
29312.0
10992.0
1084544.0
344416.0
73280.0
3147041.63
86166288.0
47632.0
18320.0
30154773.94
0.0
17872650.45
1028046.78
131904.0
26347824.0
6591536.0
495527786.0
8472613.1
1170196733.0
71770432.0
1593840.0
460240327.6
1749745.5
334432022.7
21984.0
133460.2
95264.0
216176.0
68379818.2
5184560.0
1769712.0
286402.67
5591264.0
2081152.0
919314.51
7829968.0
324226040.0
103202290.0
6089568.0
2916544.0
3184016.0
1735477.87
31632105.47
305409799.3
1369423.96
1030896.77
1671895079.0
64781476.74
0.0
2226557.15
869461.36
312312032.0
1723818.28
10992.0
2594606844.0
241824.0
57077123.09
205184.0
0.0
2138971.98
0.0
463628014.2
44880336.0
1552693.12
216176.0
65765136.0
13611760.0
47792803.35
1061805869.0
111191408.0
326096.0
80328082.88
161216.0
0.0
932128928.0
21903392.0
2987901.53
1359675.3
0.0
1542544.0
121370584.4
267472.0
17988113.31
5366730281.0
429208288.0
7031216.0
36531562.52
59695576.5
146560.0
50032660.01
101305634.9
128240.0
3462480.0
29312.0
6135376.08
95264.0
175872.0
36958768.0
713455.87
10926048.0
2997152.0
62799906.46
252816.0
0.0
41564416.0
53759585.19
52183741.2
9394496.0
0.0
11732128.0
137737088.0
0.0
1220112.0
1238432.0
2395453.67
591539733.6
73280.0
212512.0
996453.16
69009217.37
3729914.49
238160.0
10213708.77
542272.0
468992.0
134836656.6
39206192.88
326096.0
494640.0
2835936.0
0.0
29312.0
230832.0
113584.0
102592.0
560592.0
23339680.0
1158913.0
2993488.0
43385424.0
7328.0
3184016.0
47632.0
444229899.0
0.0
227584343.4
3664.0
1034530.85
100201161.5
51296.0
36640.0
481986760.3
5011838.47
26404669.06
324835463.1
84555922.42
1198128.0
4382144.0
62288.0
72037027.53
10992.0
0.0
216176.0
999974.84
10335915.22
106256.0
29312.0
40919552.0
19173712.0
83375363.77
0.0
4217264.0
21984.0
1949248.0
4338447234.0
2698971.35
2410912.0
14656.0
10992.0
373728.0
25524332.18
208848.0
633872.0
54718176.0
165041693.0
21042352.0
0.0
1231104.0
9279678.32
1817344.0
17066912.0
84272.0
1036912.0
54960.0
2282672.0
192823896.6
128240.0
1827563.39
175872.0
812074.37
45404288.0
3237222.76
14439824.0
366400.0
553264.0
16023990774.0
70706929.91
1789563552.0
618859.41
1817171600.0
44753590.32
40681626.72
4539696.0
485965.89
50750064.0
948976.0
161216.0
102592.0
1023119.61
21984.0
498304.0
3088752.0
7577668.75
212512.0
14747600.0
434794.67
8200032.0
0.0
17474331.92
1385440.05
15370480.0
184189280.0
0.0
1960240.0
39617010.82
1669637144.0
59627936.0
1040576.0
27562607.91
1926550.82
205184.0
1290489212.0
542272.0
608962881.9
46305632.0
36640.0
472656.0
0.0
65952.0
28963920.0
10526872.95
5994304.0
29051856.0
28264945.82
2841273.75
4715568.0
102119846.3
3349294776.0
208598128.4
2573489.8
165967627.2
0.0
1722080.0
65952.0
14311584.0
3026464.0
72015021.78
54960.0
403040.0
10992.0
25494190555.0
122865944.9
205184.0
80682450.25
3664.0
149213431.3
81722579.66
1310656389.0
3622947346.0
25648.0
0.0
8525956.04
61571506.14
1303997.69
54960.0
4464283655.0
18320.0
1073552.0
406436.56
19620720.0
1648658734.0
1241709.69
432187120.0
571584.0
0.0
492559728.7
2011917498.0
172208.0
293120.0
47926378.65
5789120.0
58624.0
161216.0
98433360.0
58624.0
1018119344.0
14656.0
536267839.1
0.0
35255008.0
1872304.0
150224.0
6195824.0
21541217.71
2366944.0
252816.0
917414.69
563858007.5
0.0
5950336.0
1384992.0
2568770.1
31493981.71
0.0
5213872.0
4096352.0
2315648.0
293518810.8
713596458.0
84272.0
0.0
87936.0
5217536.0
5030672.0
164556237.4
13735355.38
10992.0
76456688.0
18903840.17
575248.0
6518274.64
0.0
4497153.51
4169632.0
0.0
47632.0
5818505.33
29312.0
632058320.0
3557474643.0
120912.0
78797984.0
9394496.0
626544.0
5712176.0
4774192.0
3998844.97
247946544.0
32271043.34
217579312.0
8333306.34
15569294.66
887996509.2
16755472.0
539715.31
2180080.0
413431505.5
29561152.0
2784640.0
111788067.0
143903600.0
27609455.47
42561058.26
500696592.0
12259744.0
2887232.0
4089024.0
1146503.49
4507933.71
3048448.0
315104.0
359072.0
18320.0
1289728.0
2142326657.0
0.0
293120.0
2007872.0
150224.0
129040882.7
181363.53
45639123.35
58345618.14
3204293.47
3957120.0
0.0
6133536.0
441094304.0
282128.0
11466150222.0
7869924.0
567929.59
3356224.0
45217424.0
31045072.0
1541450.79
1842992.0
35522212.56
833684918.0
1388656.0
2682048.0
0.0
60277321.56
506764540.7
208848.0
1817344.0
381056.0
7328.0
289456.0
7328.0
490752496.0
185317.96
125719050.0
432352.0
139232.0
234496.0
567486178.9
4048720.0
34357365920.0
0.0
174131016.7
25648.0
296585256.0
274800.0
51532074.05
180341930.9
377392.0
70012743.45
27914485.97
43203362.79
586240.0
0.0
13194716.25
762112.0
3878511.91
85947028.76
441646909.9
520288.0
0.0
83240707.47
5420804127.0
307380288.0
0.0
32305101.69
0.0
311440.0
40304.0
102592.0
296353320.6
52751057.17
30141178.85
7328.0
17627504.0
11785231.56
2275180.55
16016670.49
201798464.0
183200.0
19792621843.0
194728956.0
84272.0
4623968.0
142896.0
102592.0
3782779.71
0.0
7328.0
2236955.73
164880.0
799426176.0
297770560.0
47632.0
18320.0
34991200.0
45525104.0
0.0
157552.0
3664.0
7328.0
443344.0
5379323.82
27591208.25
12941892.17
164880.0
35390576.0
0.0
20644975.87
0.0
37728208.0
16858064.0
55593140.2
318768.0
2374272.0
82945632.0
1563666.24
465477.93
3836208.0
10425096.37
59597616.69
5726770.92
7873936.0
10992.0
103438384.0
10992.0
5294480.0
40949068.73
12140464.16
0.0
98928.0
4401412.84
5602770.11
0.0
135568.0
1725393.7
4034064.0
29312.0
284912124.3
6675808.0
6204170.8
39468608.0
2347763494.0
1014928.0
1091574.84
29312.0
2572128.0
6134928.02
631549206.5
454848960.0
11242560.57
655856.0
245488.0
142896.0
466086448.0
2193896944.0
7075184.0
10468045.98
395917184.0
22605079.2
87936.0
4613188.16
399376.0
3381872.0
468992.0
518107.78
0.0
10162372.84
201520.0
1069888.0
36680304.0
1472928.0
37815064.62
1311712.0
0.0
5158619.71
47632.0
408645920.0
103987657.1
8959081.16
351744.0
166334786.6
2487813.76
14132048.0
3455443.49
22148880.0
959641.13
135568.0
17400336.0
1973945.09
240987972.4
29312.0
43792020.07
3447824.0
93985359.31
135113664.0
16189598.12
6315887.69
2498848.0
186864.0
394883.82
267472.0
80608.0
21068451.5
35010698.68
8203696.0
0.0
11182528.0
141803302.0
208023000.1
5093588.86
344416.0
3664.0
3433168.0
0.0
80608.0
6364368.0
150224.0
3323248.0
5569280.0
7964755568.0
10992.0
18383926.74
86146675.45
227346.31
10992.0
134509104.0
10973680.0
37983012.67
102962593.6
775880.94
162195844.6
9617054.96
16310010.1
10148822.43
45707145.13
1535216.0
0.0
28795376.0
791424.0
1555684.49
3664.0
223504.0
3536411.99
0.0
95692688.0
31202624.0
9094048.0
27311456.0
65149584.0
916000.0
27999397.45
140666154.7
47632.0
12391606.46
2723861.23
91787455.43
48991344.0
22368832.51
217513360.0
16598065.69
135568.0
153888.0
2018210.25
43968.0
41978448.0
0.0
14350196.7
161216.0
12930128.95
2062790.12
267472.0
2443888.0
22947632.0
7478224.0
40304.0
6548547.76
1366750.71
179536.0
69616.0
54960.0
0.0
37358598.68
10651248.0
2211905.19
780432.0
318768.0
249113590.3
245488.0
15748218.61
2398582.78
191044680.3
58624.0
86100336.0
7976528.0
42560648.82
1172480.0
10028368.0
331331.31
194192.0
69616.0
14257048.97
37655730.94
10811899.85
27228168.52
65952.0
905008.0
439680.0
36430.63
35618186.85
0.0
163673260.7
1729408.0
428688.0
19851552.0
593568.0
0.0
63650063.88
2088480.0
3765878.82
2044512.0
4943397.34
146560.0
38915180.65
2430569895.0
4055119.19
17678800.0
120912.0
16630663.55
4714515.39
1359344.0
1157824.0
19148064.0
440549.86
268482.43
106256.0
227168.0
354114608.0
0.0
303963.42
50500912.0
10992.0
43183909.83
5173568.0
475945.68
65952.0
4792675646.0
7079302.7
16865392.0
1468316.56
14656.0
0.0
98928.0
0.0
9225952.0
1235190.88
37465591.78
60729599.54
5661007.81
120912.0
487670753.9
44763596.24
52938383.04
60373879.1
24668226.2
9111995.0
17259960.28
5495394958.0
2269163.95
809179.4
0.0
375300607.9
704459.79
9354192.0
9675113.48
423952127.1
25648.0
13622752.0
348080.0
254816544.0
1766940091.0
7620953.54
38477220.08
12442629.28
1663456.0
1047904.0
281849536.0
45939232.0
1029584.0
333424.0
609048.19
3912260.52
279680448.0
548541106.2
121016713.6
58624.0
3280042.31
53263109.21
48767840.0
3990096.0
769440.0
55627500.28
1035915392.0
54960.0
24940848.0
421360.0
54743824.0
25648.0
14425168.0
34764101.12
2139033.1
293120.0
6681027.8
16829608.51
600896.0
7554862.23
252816.0
322432.0
7486846.0
4239248.0
43968.0
58522308.45
4575144.24
6269104.0
0.0
1150109.69
189820848.0
1996880.0
3664.0
5067312.0
355408.0
21269185.74
1904091.36
58624.0
0.0
12451288.79
512960.0
489382160.0
306255428.8
3664.0
458000.0
5960812.77
0.0
0.0
161216.0
2848990.23
1439952.0
46129741.06
1176942570.0
1085027648.0
14656.0
36105056.0
84272.0
15948223.64
84272.0
139232.0
875656.34
62364730.08
41241984.0
77592528.0
21984.0
3806896.0
1703760.0
6427008.84
2134853.66
755036816.0
4085360.0
4086680.79
8932338.83
348080.0
65849408.0
0.0
7899350.0
2436560.0
32976.0
104158641.9
660275.33
66877395.9
406704.0
115416.0
21984.0
21017483.48
20899456.0
82467338.11
2374272.0
1388031.97
1001919131.0
67531184.0
9262624.0
51296.0
13182239.95
8618546.11
21887106.66
2069097440.0
22390704.0
157552.0
5891712.0
4499409.28
2638062.52
8036097.44
28524600.62
4355226.39
177079434.6
2641744.0
430194902.3
29312.0
13451949.3
212512.0
1091872.0
43968.0
25420832.0
23579095.36
3664.0
1546208.0
4473744.0
4309734.12
274800.0
48075344.0
0.0
1175609.11
1703210400.0
0.0
278464.0
21984.0
898793.34
43968.0
615552.0
8965808.0
1403733360.0
244101581.6
3898496.0
403650.67
358342864.0
10163936.0
282128.0
1780704.0
205184.0
230355680.0
54960.0
47632.0
7679744.0
541301.7
58942768.0
39582192.0
1476592.0
453177.94
95264.0
2893196806.0
14622544.18
344416.0
134693029.7
1949248.0
93787563.89
4351308657.0
13520160.0
59948737.07
47632.0
498304.0
102592.0
87936.0
24612813.53
537200.88
11453664.0
460693040.0
1576833.35
320794696.4
130392926.5
254073.76
1553290.31
86111328.0
307776.0
179536.0
38922672.0
2557472.0
22270701.36
507071952.0
38738547.13
0.0
23977216.0
87005344.0
1400821.97
5438996.29
24948031.93
25757657.59
36640.0
2304656.0
9911711.8
1840006.0
37393526.97
307776.0
78691728.0
1637808.0
20912106.22
190528.0
553264.0
13794166.61
56447584.0
49302784.0
175872.0
861040.0
406704.0
17439106.33
2380035255.0
25648.0
191456697.7
0.0
2139776.0
446037040.0
142896.0
9916290.59
1142292.35
241824.0
44903022.1
5169480.48
579402782.1
1952912.0
8790807.62
2154822875.0
3489972.16
5840416.0
1508617.09
65952.0
729613185.3
105330794.1
117248.0
1739055.57
1545346.24
245097622.8
102592.0
0.0
2256422.0
69616.0
4689920.0
146560.0
267472.0
303261340.1
406704.0
10409424.0
7716125.62
38708979.23
10992.0
135568.0
28125711.05
17354849.73
13036512.0
133336992.3
3734905.18
107318560.0
174232910.8
24083472.0
10992.0
4387778.19
0.0
3378208.0
1670784.0
6236128.0
447044640.0
47300105.44
165580554.0
7328.0
15244453.58
73409.05
1036912.0
34768718.05
34919288710.0
454336.0
183200.0
14656.0
84272.0
8655065.49
